audio,text
M0000000112_0099.wav,วาร์ป ไป ไหน ก็ ได้
M0000000112_0100.wav,ทำไม เรา ยัง ไม่ วาร์ป
M0000000112_0101.wav,วาร์ป ไป ข้าง หน้า
M0000000112_0102.wav,วาร์ป ไป ข้าง หลัง
M0000000112_0103.wav,วาร์ป ไป ทาง ซ้าย
M0000000112_0104.wav,วาร์ป ไป ทาง ขวา
M0000000112_0106.wav,รีเซท
M0000000115_0000.wav,โกวาจี
M0000000115_0001.wav,โกวาจี เดิน หน้า
M0000000115_0029.wav,ชาร์จ ธนู
M0000000115_0034.wav,สร้าง เกม
M0000000115_0035.wav,หยุด เกม
M0000000115_0036.wav,เล่น เกม ต่อ
M0000000115_0054.wav,วิง การ์เดียม เล วิ โอ ซ่า
M0000000115_0063.wav,แปลง ร่าง เป็น เดอะ แฟลช
M0000000115_0095.wav,เปิด โต๊ะ คราฟ
M0000000115_0096.wav,ปิด โต๊ะ คราฟ
M0000000115_0097.wav,คราฟ
M0000000115_0098.wav,คราฟ เลย
M0000000115_0099.wav,วาร์ป ไป ไหน ก็ ได้
M0000000115_0100.wav,ทำไม เรา ยัง ไม่ วาร์ป
M0000000115_0101.wav,วาร์ป ไป ข้าง หน้า
M0000000115_0102.wav,วาร์ป ไป ข้าง หลัง
M0000000115_0103.wav,วาร์ป ไป ทาง ซ้าย
M0000000115_0104.wav,วาร์ป ไป ทาง ขวา
M0000000115_0106.wav,รีเซท
M0000000159_0000.wav,โกวาจี
M0000000159_0001.wav,โกวาจี อยาก จะ ล้ม กระดาน
M0000000159_0002.wav,ธุลี กิน เอ สาม
M0000000159_0003.wav,ธุลี เดิน ไป เอ สาม
M0000000159_0004.wav,ธุลี ไป บี สอง
M0000000159_0005.wav,ธุลี เดิน ไป บี สอง
M0000000159_0006.wav,ธุลี ไป ซี สาม
M0000000159_0007.wav,ธุลี เดิน ไป ซี สาม
M0000000159_0008.wav,ธุลี ไป ดี สี่
M0000000159_0009.wav,เดิน ธุลี ไป ดี สี่
M0000000159_0010.wav,ธุลี อี ห้า เดิน อี เจ็ด
M0000000159_0011.wav,ธุลี อี ห้า เดิน ไป อี เจ็ด
M0000000159_0012.wav,ธุลี บี สาม ไป บี ห้า
M0000000159_0013.wav,ธุลี บี สาม เดิน ไป บี ห้า
M0000000159_0014.wav,ธุลี เอฟ หก ไป จี เจ็ด
M0000000159_0015.wav,ธุลี เอฟ หก เดิน ไป จี เจ็ด
M0000000159_0016.wav,ธุลี อี สี่ กิน เอฟ สาม
M0000000159_0017.wav,เดิน ธุลี อี สี่ ไป เอช หก
M0000000159_0018.wav,ก้อย กิน เอ สี่
M0000000159_0019.wav,เดิน ก้อย ไป เอ สี่
M0000000159_0020.wav,ก้อย กิน บี เจ็ด
M0000000159_0021.wav,เดิน ก้อย ไป บี เจ็ด
M0000000159_0022.wav,ก้อย ไป ซี ห้า
M0000000159_0023.wav,ก้อย เดิน ไป ซี ห้า
M0000000159_0024.wav,ก้อย ไป ดี สี่
M0000000159_0025.wav,ก้อย เดิน ไป ดี สี่
M0000000159_0026.wav,ก้อย เดิน อี ห้า
M0000000159_0027.wav,ก้อย เดิน ไป อี ห้า
M0000000159_0028.wav,ก้อย ไป เอฟ สอง
M0000000159_0029.wav,ก้อย เดิน ไป เอฟ สอง
M0000000159_0030.wav,ก้อย อี หก ไป จี แปด
M0000000159_0031.wav,ก้อย อี หก เดิน ไป จี แปด
M0000000159_0032.wav,ก้อย จี ห้า กิน เอช หก
M0000000159_0033.wav,เดิน ก้อย จี ห้า ไป เอช หก
M0000000159_0034.wav,เณร กิน เอ แปด
M0000000159_0035.wav,เณร เดิน ไป เอ แปด
M0000000159_0036.wav,เณร กิน บี สอง
M0000000159_0037.wav,เณร เดิน ไป บี สอง
M0000000159_0038.wav,เณร กิน ซี ห้า
M0000000159_0039.wav,เดิน เณร ไป ซี ห้า
M0000000159_0040.wav,เณร ไป ดี สาม
M0000000159_0041.wav,เดิน เณร ไป ดี สาม
M0000000159_0042.wav,เณร ไป อี หก
M0000000159_0043.wav,เณร เดิน ไป อี หก
M0000000159_0044.wav,เณร ไป เอฟ สี่
M0000000159_0045.wav,เดิน เณร ไป เอฟ สี่
M0000000159_0046.wav,เณร เอฟ หก ไป จี เจ็ด
M0000000159_0047.wav,เณร เอฟ หก เดิน ไป จี เจ็ด
M0000000159_0048.wav,เณร บี เจ็ด กิน เอช หนึ่ง
M0000000159_0049.wav,เดิน เณร บี เจ็ด ไป เอช หนึ่ง
M0000000159_0050.wav,เรือดำน้ำ กิน เอ สี่
M0000000159_0051.wav,เรือดำน้ำ เดิน ไป เอ สี่
M0000000159_0052.wav,เรือดำน้ำ กิน บี แปด
M0000000159_0053.wav,เรือดำน้ำ เดิน ไป บี แปด
M0000000159_0054.wav,เรือดำน้ำ ไป ซี สอง
M0000000159_0055.wav,เดิน เรือดำน้ำ ไป ซี สอง
M0000000159_0056.wav,เรือดำน้ำ ไป ดี สาม
M0000000159_0057.wav,เดิน เรือดำน้ำ ไป ดี สาม
M0000000159_0058.wav,เรือดำน้ำ อี สาม กิน อี ห้า
M0000000159_0059.wav,เรือดำน้ำ อี สาม เดิน ไป อี ห้า
M0000000159_0060.wav,เรือดำน้ำ เอฟ เจ็ด กิน เอฟ หนึ่ง
M0000000159_0061.wav,เรือดำน้ำ เอฟ เจ็ด เดิน ไป เอฟ หนึ่ง
M0000000159_0062.wav,เรือดำน้ำ เอ หก ไป จี หก
M0000000159_0063.wav,เดิน เรือดำน้ำ เอ หก ไป จี หก
M0000000159_0064.wav,เรือดำน้ำ บี เจ็ด ไป เอช เจ็ด
M0000000159_0065.wav,เดิน เรือดำน้ำ เอ หก ไป เอช เจ็ด
M0000000159_0066.wav,ฟูฟู กิน เอ สาม
M0000000159_0067.wav,เดิน ฟูฟู ไป เอ สาม
M0000000159_0068.wav,ฟูฟู กิน บี เจ็ด
M0000000159_0069.wav,เดิน ฟูฟู ไป บี เจ็ด
M0000000159_0070.wav,ฟูฟู ไป ซี หนึ่ง
M0000000159_0071.wav,ฟูฟู เดิน ไป ซี หนึ่ง
M0000000159_0072.wav,ฟูฟู ไป ดี ห้า
M0000000159_0073.wav,ฟูฟู เดิน ไป ดี ห้า
M0000000159_0074.wav,ฟูฟู ดี สาม กิน อี ห้า
M0000000159_0075.wav,เดิน ฟูฟู ดี สาม ไป อี ห้า
M0000000159_0076.wav,ฟูฟู อี แปด กิน เอฟ หก
M0000000159_0077.wav,เดิน ฟูฟู ดี สาม ไป เอฟ หก
M0000000159_0078.wav,ฟูฟู อี หก ไป จี เจ็ด
M0000000159_0079.wav,ฟูฟู อี หก เดิน ไป จี เจ็ด
M0000000159_0080.wav,ฟูฟู เอฟ เจ็ด ไป เอช แปด
M0000000159_0081.wav,ฟูฟู เอฟ เจ็ด เดิน ไป เอช แปด
M0000000159_0082.wav,ราชา  กิน เอ สี่
M0000000159_0083.wav,ราชา  เดิน ไป เอ สี่
M0000000159_0084.wav,ราชา  กิน บี สอง
M0000000159_0085.wav,ราชา  เดิน ไป บี สอง
M0000000159_0086.wav,ราชา  กิน ซี ห้า
M0000000159_0087.wav,ราชา  เดิน ไป ซี ห้า
M0000000159_0088.wav,เดิน ราชา  ไป ดี หนึ่ง
M0000000159_0089.wav,เดิน ราชา  ไป อี ห้า
M0000000159_0090.wav,เดิน ราชา  ไป เอฟ สาม
M0000000159_0091.wav,เอ หนึ่ง กิน ผ่าน
M0000000159_0092.wav,เอ สอง กิน ผ่าน
M0000000159_0093.wav,บี สาม กิน ผ่าน
M0000000159_0094.wav,บี สี่ กิน ผ่าน
M0000000159_0095.wav,ซี ห้า กิน ผ่าน
M0000000159_0096.wav,ซี หก กิน ผ่าน
M0000000159_0097.wav,ดี เจ็ด กิน ผ่าน
M0000000159_0098.wav,ดี แปด กิน ผ่าน
M0000000159_0099.wav,อี หก กิน ผ่าน
M0000000159_0100.wav,อี สอง กิน ผ่าน
M0000000159_0101.wav,เอฟ สาม กิน ผ่าน
M0000000159_0102.wav,เอฟ สี่ กิน ผ่าน
M0000000159_0103.wav,จี ห้า กิน ผ่าน
M0000000159_0104.wav,จี หก กิน ผ่าน
M0000000159_0105.wav,เอช หก กิน ผ่าน
M0000000159_0106.wav,เอช สี่ กิน ผ่าน
M0000000159_0107.wav,แต่งตั้ง เอ เจ็ด เป็น ก้อย
M0000000159_0108.wav,แต่งตั้ง บี เจ็ด เป็น ก้อย
M0000000159_0109.wav,แต่งตั้ง ซี เจ็ด เป็น ก้อย
M0000000159_0110.wav,แต่งตั้ง ดี เจ็ด เป็น ก้อย
M0000000159_0111.wav,แต่งตั้ง อี เจ็ด เป็น ก้อย
M0000000159_0112.wav,แต่งตั้ง เอฟ เจ็ด เป็น เณร
M0000000159_0113.wav,แต่งตั้ง จี เจ็ด เป็น เณร
M0000000159_0114.wav,แต่งตั้ง เอช สอง เป็น เณร
M0000000159_0115.wav,แต่งตั้ง เอ สอง เป็น ฟูฟู
M0000000159_0116.wav,แต่งตั้ง บี สอง เป็น ฟูฟู
M0000000159_0117.wav,แต่งตั้ง ซี สอง เป็น ฟูฟู
M0000000159_0118.wav,แต่งตั้ง ดี สอง เป็น เรือดำน้ำ
M0000000159_0119.wav,แต่งตั้ง อี สอง เป็น เรือดำน้ำ
M0000000159_0120.wav,แต่งตั้ง เอฟ สอง เป็น เรือดำน้ำ
M0000000159_0121.wav,แต่งตั้ง ซี สาม เป็น เรือดำน้ำ
M0000000160_0000.wav,โกวาจี
M0000000160_0001.wav,โกวาจี อยาก จะ ล้ม กระดาน
M0000000160_0002.wav,ธุลี กิน เอ สาม
M0000000160_0003.wav,ธุลี เดิน ไป เอ สาม
M0000000160_0004.wav,ธุลี ไป บี สอง
M0000000160_0005.wav,ธุลี เดิน ไป บี สอง
M0000000160_0006.wav,ธุลี ไป ซี สาม
M0000000160_0007.wav,ธุลี เดิน ไป ซี สาม
M0000000160_0008.wav,ธุลี ไป ดี สี่
M0000000160_0009.wav,เดิน ธุลี ไป ดี สี่
M0000000160_0010.wav,ธุลี อี ห้า เดิน อี เจ็ด
M0000000160_0011.wav,ธุลี อี ห้า เดิน ไป อี เจ็ด
M0000000160_0012.wav,ธุลี บี สาม ไป บี ห้า
M0000000160_0013.wav,ธุลี บี สาม เดิน ไป บี ห้า
M0000000160_0014.wav,ธุลี เอฟ หก ไป จี เจ็ด
M0000000160_0015.wav,ธุลี เอฟ หก เดิน ไป จี เจ็ด
M0000000160_0016.wav,ธุลี อี สี่ กิน เอฟ สาม
M0000000160_0017.wav,เดิน ธุลี อี สี่ ไป เอช หก
M0000000160_0018.wav,ก้อย กิน เอ สี่
M0000000160_0019.wav,เดิน ก้อย ไป เอ สี่
M0000000160_0020.wav,ก้อย กิน บี เจ็ด
M0000000160_0021.wav,เดิน ก้อย ไป บี เจ็ด
M0000000160_0022.wav,ก้อย ไป ซี ห้า
M0000000160_0023.wav,ก้อย เดิน ไป ซี ห้า
M0000000160_0024.wav,ก้อย ไป ดี สี่
M0000000160_0025.wav,ก้อย เดิน ไป ดี สี่
M0000000160_0026.wav,ก้อย เดิน อี ห้า
M0000000160_0027.wav,ก้อย เดิน ไป อี ห้า
M0000000160_0028.wav,ก้อย ไป เอฟ สอง
M0000000160_0029.wav,ก้อย เดิน ไป เอฟ สอง
M0000000160_0030.wav,ก้อย อี หก ไป จี แปด
M0000000160_0031.wav,ก้อย อี หก เดิน ไป จี แปด
M0000000160_0032.wav,ก้อย จี ห้า กิน เอช หก
M0000000160_0033.wav,เดิน ก้อย จี ห้า ไป เอช หก
M0000000160_0034.wav,เณร กิน เอ แปด
M0000000160_0035.wav,เณร เดิน ไป เอ แปด
M0000000160_0036.wav,เณร กิน บี สอง
M0000000160_0037.wav,เณร เดิน ไป บี สอง
M0000000160_0038.wav,เณร กิน ซี ห้า
M0000000160_0039.wav,เดิน เณร ไป ซี ห้า
M0000000160_0040.wav,เณร ไป ดี สาม
M0000000160_0041.wav,เดิน เณร ไป ดี สาม
M0000000160_0042.wav,เณร ไป อี หก
M0000000160_0043.wav,เณร เดิน ไป อี หก
M0000000160_0044.wav,เณร ไป เอฟ สี่
M0000000160_0045.wav,เดิน เณร ไป เอฟ สี่
M0000000160_0046.wav,เณร เอฟ หก ไป จี เจ็ด
M0000000160_0047.wav,เณร เอฟ หก เดิน ไป จี เจ็ด
M0000000160_0048.wav,เณร บี เจ็ด กิน เอช หนึ่ง
M0000000160_0049.wav,เดิน เณร บี เจ็ด ไป เอช หนึ่ง
M0000000160_0050.wav,เรือดำน้ำ กิน เอ สี่
M0000000160_0051.wav,เรือดำน้ำ เดิน ไป เอ สี่
M0000000160_0052.wav,เรือดำน้ำ กิน บี แปด
M0000000160_0053.wav,เรือดำน้ำ เดิน ไป บี แปด
M0000000160_0054.wav,เรือดำน้ำ ไป ซี สอง
M0000000160_0055.wav,เดิน เรือดำน้ำ ไป ซี สอง
M0000000160_0056.wav,เรือดำน้ำ ไป ดี สาม
M0000000160_0057.wav,เดิน เรือดำน้ำ ไป ดี สาม
M0000000160_0058.wav,เรือดำน้ำ อี สาม กิน อี ห้า
M0000000160_0059.wav,เรือดำน้ำ อี สาม เดิน ไป อี ห้า
M0000000160_0060.wav,เรือดำน้ำ เอฟ เจ็ด กิน เอฟ หนึ่ง
M0000000160_0061.wav,เรือดำน้ำ เอฟ เจ็ด เดิน ไป เอฟ หนึ่ง
M0000000160_0062.wav,เรือดำน้ำ เอ หก ไป จี หก
M0000000160_0063.wav,เดิน เรือดำน้ำ เอ หก ไป จี หก
M0000000160_0064.wav,เรือดำน้ำ บี เจ็ด ไป เอช เจ็ด
M0000000160_0065.wav,เดิน เรือดำน้ำ เอ หก ไป เอช เจ็ด
M0000000160_0066.wav,ฟูฟู กิน เอ สาม
M0000000160_0067.wav,เดิน ฟูฟู ไป เอ สาม
M0000000160_0068.wav,ฟูฟู กิน บี เจ็ด
M0000000160_0069.wav,เดิน ฟูฟู ไป บี เจ็ด
M0000000160_0070.wav,ฟูฟู ไป ซี หนึ่ง
M0000000160_0071.wav,ฟูฟู เดิน ไป ซี หนึ่ง
M0000000160_0072.wav,ฟูฟู ไป ดี ห้า
M0000000160_0073.wav,ฟูฟู เดิน ไป ดี ห้า
M0000000160_0074.wav,ฟูฟู ดี สาม กิน อี ห้า
M0000000160_0075.wav,เดิน ฟูฟู ดี สาม ไป อี ห้า
M0000000160_0076.wav,ฟูฟู อี แปด กิน เอฟ หก
M0000000160_0077.wav,เดิน ฟูฟู ดี สาม ไป เอฟ หก
M0000000160_0078.wav,ฟูฟู อี หก ไป จี เจ็ด
M0000000160_0079.wav,ฟูฟู อี หก เดิน ไป จี เจ็ด
M0000000160_0080.wav,ฟูฟู เอฟ เจ็ด ไป เอช แปด
M0000000160_0081.wav,ฟูฟู เอฟ เจ็ด เดิน ไป เอช แปด
M0000000160_0082.wav,ราชา  กิน เอ สี่
M0000000160_0083.wav,ราชา  เดิน ไป เอ สี่
M0000000160_0084.wav,ราชา  กิน บี สอง
M0000000160_0085.wav,ราชา  เดิน ไป บี สอง
M0000000160_0086.wav,ราชา  กิน ซี ห้า
M0000000160_0087.wav,ราชา  เดิน ไป ซี ห้า
M0000000160_0088.wav,เดิน ราชา  ไป ดี หนึ่ง
M0000000160_0089.wav,เดิน ราชา  ไป อี ห้า
M0000000160_0090.wav,เดิน ราชา  ไป เอฟ สาม
M0000000160_0091.wav,เอ หนึ่ง กิน ผ่าน
M0000000160_0092.wav,เอ สอง กิน ผ่าน
M0000000160_0093.wav,บี สาม กิน ผ่าน
M0000000160_0094.wav,บี สี่ กิน ผ่าน
M0000000160_0095.wav,ซี ห้า กิน ผ่าน
M0000000160_0096.wav,ซี หก กิน ผ่าน
M0000000160_0097.wav,ดี เจ็ด กิน ผ่าน
M0000000160_0098.wav,ดี แปด กิน ผ่าน
M0000000160_0099.wav,อี หก กิน ผ่าน
M0000000160_0100.wav,อี สอง กิน ผ่าน
M0000000160_0101.wav,เอฟ สาม กิน ผ่าน
M0000000160_0102.wav,เอฟ สี่ กิน ผ่าน
M0000000160_0103.wav,จี ห้า กิน ผ่าน
M0000000160_0104.wav,จี หก กิน ผ่าน
M0000000160_0105.wav,เอช หก กิน ผ่าน
M0000000160_0106.wav,เอช สี่ กิน ผ่าน
M0000000160_0107.wav,แต่งตั้ง เอ เจ็ด เป็น ก้อย
M0000000160_0108.wav,แต่งตั้ง บี เจ็ด เป็น ก้อย
M0000000160_0109.wav,แต่งตั้ง ซี เจ็ด เป็น ก้อย
M0000000160_0110.wav,แต่งตั้ง ดี เจ็ด เป็น ก้อย
M0000000160_0111.wav,แต่งตั้ง อี เจ็ด เป็น ก้อย
M0000000160_0112.wav,แต่งตั้ง เอฟ เจ็ด เป็น เณร
M0000000160_0113.wav,แต่งตั้ง จี เจ็ด เป็น เณร
M0000000160_0114.wav,แต่งตั้ง เอช สอง เป็น เณร
M0000000160_0115.wav,แต่งตั้ง เอ สอง เป็น ฟูฟู
M0000000160_0116.wav,แต่งตั้ง บี สอง เป็น ฟูฟู
M0000000160_0117.wav,แต่งตั้ง ซี สอง เป็น ฟูฟู
M0000000160_0118.wav,แต่งตั้ง ดี สอง เป็น เรือดำน้ำ
M0000000160_0119.wav,แต่งตั้ง อี สอง เป็น เรือดำน้ำ
M0000000160_0120.wav,แต่งตั้ง เอฟ สอง เป็น เรือดำน้ำ
M0000000160_0121.wav,แต่งตั้ง ซี สาม เป็น เรือดำน้ำ
M0000000161_0000.wav,โกวาจี
M0000000161_0001.wav,โกวาจี อยาก จะ ล้ม กระดาน
M0000000161_0002.wav,ธุลี กิน เอ สาม
M0000000161_0003.wav,ธุลี เดิน ไป เอ สาม
M0000000161_0004.wav,ธุลี ไป บี สอง
M0000000161_0005.wav,ธุลี เดิน ไป บี สอง
M0000000161_0006.wav,ธุลี ไป ซี สาม
M0000000161_0007.wav,ธุลี เดิน ไป ซี สาม
M0000000161_0008.wav,ธุลี ไป ดี สี่
M0000000161_0009.wav,เดิน ธุลี ไป ดี สี่
M0000000161_0010.wav,ธุลี อี ห้า เดิน อี เจ็ด
M0000000161_0011.wav,ธุลี อี ห้า เดิน ไป อี เจ็ด
M0000000161_0012.wav,ธุลี บี สาม ไป บี ห้า
M0000000161_0013.wav,ธุลี บี สาม เดิน ไป บี ห้า
M0000000161_0014.wav,ธุลี เอฟ หก ไป จี เจ็ด
M0000000161_0015.wav,ธุลี เอฟ หก เดิน ไป จี เจ็ด
M0000000161_0016.wav,ธุลี อี สี่ กิน เอฟ สาม
M0000000161_0017.wav,เดิน ธุลี อี สี่ ไป เอช หก
M0000000161_0018.wav,ก้อย กิน เอ สี่
M0000000161_0019.wav,เดิน ก้อย ไป เอ สี่
M0000000161_0020.wav,ก้อย กิน บี เจ็ด
M0000000161_0021.wav,เดิน ก้อย ไป บี เจ็ด
M0000000161_0022.wav,ก้อย ไป ซี ห้า
M0000000161_0023.wav,ก้อย เดิน ไป ซี ห้า
M0000000161_0024.wav,ก้อย ไป ดี สี่
M0000000161_0025.wav,ก้อย เดิน ไป ดี สี่
M0000000161_0026.wav,ก้อย เดิน อี ห้า
M0000000161_0027.wav,ก้อย เดิน ไป อี ห้า
M0000000161_0028.wav,ก้อย ไป เอฟ สอง
M0000000161_0029.wav,ก้อย เดิน ไป เอฟ สอง
M0000000161_0030.wav,ก้อย อี หก ไป จี แปด
M0000000161_0031.wav,ก้อย อี หก เดิน ไป จี แปด
M0000000161_0032.wav,ก้อย จี ห้า กิน เอช หก
M0000000161_0033.wav,เดิน ก้อย จี ห้า ไป เอช หก
M0000000161_0034.wav,เณร กิน เอ แปด
M0000000161_0035.wav,เณร เดิน ไป เอ แปด
M0000000161_0036.wav,เณร กิน บี สอง
M0000000161_0037.wav,เณร เดิน ไป บี สอง
M0000000161_0038.wav,เณร กิน ซี ห้า
M0000000161_0039.wav,เดิน เณร ไป ซี ห้า
M0000000161_0040.wav,เณร ไป ดี สาม
M0000000161_0041.wav,เดิน เณร ไป ดี สาม
M0000000161_0042.wav,เณร ไป อี หก
M0000000161_0043.wav,เณร เดิน ไป อี หก
M0000000161_0044.wav,เณร ไป เอฟ สี่
M0000000161_0045.wav,เดิน เณร ไป เอฟ สี่
M0000000161_0046.wav,เณร เอฟ หก ไป จี เจ็ด
M0000000161_0047.wav,เณร เอฟ หก เดิน ไป จี เจ็ด
M0000000161_0048.wav,เณร บี เจ็ด กิน เอช หนึ่ง
M0000000161_0049.wav,เดิน เณร บี เจ็ด ไป เอช หนึ่ง
M0000000161_0050.wav,เรือดำน้ำ กิน เอ สี่
