audio,text
M0000000161_0051.wav,เรือดำน้ำ เดิน ไป เอ สี่
M0000000161_0052.wav,เรือดำน้ำ กิน บี แปด
M0000000161_0053.wav,เรือดำน้ำ เดิน ไป บี แปด
M0000000161_0054.wav,เรือดำน้ำ ไป ซี สอง
M0000000161_0055.wav,เดิน เรือดำน้ำ ไป ซี สอง
M0000000161_0056.wav,เรือดำน้ำ ไป ดี สาม
M0000000161_0057.wav,เดิน เรือดำน้ำ ไป ดี สาม
M0000000161_0058.wav,เรือดำน้ำ อี สาม กิน อี ห้า
M0000000161_0059.wav,เรือดำน้ำ อี สาม เดิน ไป อี ห้า
M0000000161_0060.wav,เรือดำน้ำ เอฟ เจ็ด กิน เอฟ หนึ่ง
M0000000161_0061.wav,เรือดำน้ำ เอฟ เจ็ด เดิน ไป เอฟ หนึ่ง
M0000000161_0062.wav,เรือดำน้ำ เอ หก ไป จี หก
M0000000161_0063.wav,เดิน เรือดำน้ำ เอ หก ไป จี หก
M0000000161_0064.wav,เรือดำน้ำ บี เจ็ด ไป เอช เจ็ด
M0000000161_0065.wav,เดิน เรือดำน้ำ เอ หก ไป เอช เจ็ด
M0000000161_0066.wav,ฟูฟู กิน เอ สาม
M0000000161_0067.wav,เดิน ฟูฟู ไป เอ สาม
M0000000161_0068.wav,ฟูฟู กิน บี เจ็ด
M0000000161_0069.wav,เดิน ฟูฟู ไป บี เจ็ด
M0000000161_0070.wav,ฟูฟู ไป ซี หนึ่ง
M0000000161_0071.wav,ฟูฟู เดิน ไป ซี หนึ่ง
M0000000161_0072.wav,ฟูฟู ไป ดี ห้า
M0000000161_0073.wav,ฟูฟู เดิน ไป ดี ห้า
M0000000161_0074.wav,ฟูฟู ดี สาม กิน อี ห้า
M0000000161_0075.wav,เดิน ฟูฟู ดี สาม ไป อี ห้า
M0000000161_0076.wav,ฟูฟู อี แปด กิน เอฟ หก
M0000000161_0077.wav,เดิน ฟูฟู ดี สาม ไป เอฟ หก
M0000000161_0078.wav,ฟูฟู อี หก ไป จี เจ็ด
M0000000161_0079.wav,ฟูฟู อี หก เดิน ไป จี เจ็ด
M0000000161_0080.wav,ฟูฟู เอฟ เจ็ด ไป เอช แปด
M0000000161_0081.wav,ฟูฟู เอฟ เจ็ด เดิน ไป เอช แปด
M0000000161_0082.wav,ราชา  กิน เอ สี่
M0000000161_0083.wav,ราชา  เดิน ไป เอ สี่
M0000000161_0084.wav,ราชา  กิน บี สอง
M0000000161_0085.wav,ราชา  เดิน ไป บี สอง
M0000000161_0086.wav,ราชา  กิน ซี ห้า
M0000000161_0087.wav,ราชา  เดิน ไป ซี ห้า
M0000000161_0088.wav,เดิน ราชา  ไป ดี หนึ่ง
M0000000161_0089.wav,เดิน ราชา  ไป อี ห้า
M0000000161_0090.wav,เดิน ราชา  ไป เอฟ สาม
M0000000161_0091.wav,เอ หนึ่ง กิน ผ่าน
M0000000161_0092.wav,เอ สอง กิน ผ่าน
M0000000161_0093.wav,บี สาม กิน ผ่าน
M0000000161_0094.wav,บี สี่ กิน ผ่าน
M0000000161_0095.wav,ซี ห้า กิน ผ่าน
M0000000161_0096.wav,ซี หก กิน ผ่าน
M0000000161_0097.wav,ดี เจ็ด กิน ผ่าน
M0000000161_0098.wav,ดี แปด กิน ผ่าน
M0000000161_0099.wav,อี หก กิน ผ่าน
M0000000161_0100.wav,อี สอง กิน ผ่าน
M0000000161_0101.wav,เอฟ สาม กิน ผ่าน
M0000000161_0102.wav,เอฟ สี่ กิน ผ่าน
M0000000161_0103.wav,จี ห้า กิน ผ่าน
M0000000161_0104.wav,จี หก กิน ผ่าน
M0000000161_0105.wav,เอช หก กิน ผ่าน
M0000000161_0106.wav,เอช สี่ กิน ผ่าน
M0000000161_0107.wav,แต่งตั้ง เอ เจ็ด เป็น ก้อย
M0000000161_0108.wav,แต่งตั้ง บี เจ็ด เป็น ก้อย
M0000000161_0109.wav,แต่งตั้ง ซี เจ็ด เป็น ก้อย
M0000000161_0110.wav,แต่งตั้ง ดี เจ็ด เป็น ก้อย
M0000000161_0111.wav,แต่งตั้ง อี เจ็ด เป็น ก้อย
M0000000161_0112.wav,แต่งตั้ง เอฟ เจ็ด เป็น เณร
M0000000161_0113.wav,แต่งตั้ง จี เจ็ด เป็น เณร
M0000000161_0114.wav,แต่งตั้ง เอช สอง เป็น เณร
M0000000161_0115.wav,แต่งตั้ง เอ สอง เป็น ฟูฟู
M0000000161_0116.wav,แต่งตั้ง บี สอง เป็น ฟูฟู
M0000000161_0117.wav,แต่งตั้ง ซี สอง เป็น ฟูฟู
M0000000161_0118.wav,แต่งตั้ง ดี สอง เป็น เรือดำน้ำ
M0000000161_0119.wav,แต่งตั้ง อี สอง เป็น เรือดำน้ำ
M0000000161_0120.wav,แต่งตั้ง เอฟ สอง เป็น เรือดำน้ำ
M0000000161_0121.wav,แต่งตั้ง ซี สาม เป็น เรือดำน้ำ
M0000000162_0000.wav,โกวาจี
M0000000162_0001.wav,โกวาจี อยาก จะ ล้ม กระดาน
M0000000162_0002.wav,ธุลี กิน เอ สาม
M0000000162_0003.wav,ธุลี เดิน ไป เอ สาม
M0000000162_0004.wav,ธุลี ไป บี สอง
M0000000162_0005.wav,ธุลี เดิน ไป บี สอง
M0000000162_0006.wav,ธุลี ไป ซี สาม
M0000000162_0007.wav,ธุลี เดิน ไป ซี สาม
M0000000162_0008.wav,ธุลี ไป ดี สี่
M0000000162_0009.wav,เดิน ธุลี ไป ดี สี่
M0000000162_0010.wav,ธุลี อี ห้า เดิน อี เจ็ด
M0000000162_0011.wav,ธุลี อี ห้า เดิน ไป อี เจ็ด
M0000000162_0012.wav,ธุลี บี สาม ไป บี ห้า
M0000000162_0013.wav,ธุลี บี สาม เดิน ไป บี ห้า
M0000000162_0014.wav,ธุลี เอฟ หก ไป จี เจ็ด
M0000000162_0015.wav,ธุลี เอฟ หก เดิน ไป จี เจ็ด
M0000000162_0016.wav,ธุลี อี สี่ กิน เอฟ สาม
M0000000162_0017.wav,เดิน ธุลี อี สี่ ไป เอช หก
M0000000162_0018.wav,ก้อย กิน เอ สี่
M0000000162_0019.wav,เดิน ก้อย ไป เอ สี่
M0000000162_0020.wav,ก้อย กิน บี เจ็ด
M0000000162_0021.wav,เดิน ก้อย ไป บี เจ็ด
M0000000162_0022.wav,ก้อย ไป ซี ห้า
M0000000162_0023.wav,ก้อย เดิน ไป ซี ห้า
M0000000162_0024.wav,ก้อย ไป ดี สี่
M0000000162_0025.wav,ก้อย เดิน ไป ดี สี่
M0000000162_0026.wav,ก้อย เดิน อี ห้า
M0000000162_0027.wav,ก้อย เดิน ไป อี ห้า
M0000000162_0028.wav,ก้อย ไป เอฟ สอง
M0000000162_0029.wav,ก้อย เดิน ไป เอฟ สอง
M0000000162_0030.wav,ก้อย อี หก ไป จี แปด
M0000000162_0031.wav,ก้อย อี หก เดิน ไป จี แปด
M0000000162_0032.wav,ก้อย จี ห้า กิน เอช หก
M0000000162_0033.wav,เดิน ก้อย จี ห้า ไป เอช หก
M0000000162_0034.wav,เณร กิน เอ แปด
M0000000162_0035.wav,เณร เดิน ไป เอ แปด
M0000000162_0036.wav,เณร กิน บี สอง
M0000000162_0037.wav,เณร เดิน ไป บี สอง
M0000000162_0038.wav,เณร กิน ซี ห้า
M0000000162_0039.wav,เดิน เณร ไป ซี ห้า
M0000000162_0040.wav,เณร ไป ดี สาม
M0000000162_0041.wav,เดิน เณร ไป ดี สาม
M0000000162_0042.wav,เณร ไป อี หก
M0000000162_0043.wav,เณร เดิน ไป อี หก
M0000000162_0044.wav,เณร ไป เอฟ สี่
M0000000162_0045.wav,เดิน เณร ไป เอฟ สี่
M0000000162_0046.wav,เณร เอฟ หก ไป จี เจ็ด
M0000000162_0047.wav,เณร เอฟ หก เดิน ไป จี เจ็ด
M0000000162_0048.wav,เณร บี เจ็ด กิน เอช หนึ่ง
M0000000162_0049.wav,เดิน เณร บี เจ็ด ไป เอช หนึ่ง
M0000000162_0050.wav,เรือดำน้ำ กิน เอ สี่
M0000000162_0051.wav,เรือดำน้ำ เดิน ไป เอ สี่
M0000000162_0052.wav,เรือดำน้ำ กิน บี แปด
M0000000162_0053.wav,เรือดำน้ำ เดิน ไป บี แปด
M0000000162_0054.wav,เรือดำน้ำ ไป ซี สอง
M0000000162_0055.wav,เดิน เรือดำน้ำ ไป ซี สอง
M0000000162_0056.wav,เรือดำน้ำ ไป ดี สาม
M0000000162_0057.wav,เดิน เรือดำน้ำ ไป ดี สาม
M0000000162_0058.wav,เรือดำน้ำ อี สาม กิน อี ห้า
M0000000162_0059.wav,เรือดำน้ำ อี สาม เดิน ไป อี ห้า
M0000000162_0060.wav,เรือดำน้ำ เอฟ เจ็ด กิน เอฟ หนึ่ง
M0000000162_0061.wav,เรือดำน้ำ เอฟ เจ็ด เดิน ไป เอฟ หนึ่ง
M0000000162_0062.wav,เรือดำน้ำ เอ หก ไป จี หก
M0000000162_0063.wav,เดิน เรือดำน้ำ เอ หก ไป จี หก
M0000000162_0064.wav,เรือดำน้ำ บี เจ็ด ไป เอช เจ็ด
M0000000162_0065.wav,เดิน เรือดำน้ำ เอ หก ไป เอช เจ็ด
M0000000162_0066.wav,ฟูฟู กิน เอ สาม
M0000000162_0067.wav,เดิน ฟูฟู ไป เอ สาม
M0000000162_0068.wav,ฟูฟู กิน บี เจ็ด
M0000000162_0069.wav,เดิน ฟูฟู ไป บี เจ็ด
M0000000162_0070.wav,ฟูฟู ไป ซี หนึ่ง
M0000000162_0071.wav,ฟูฟู เดิน ไป ซี หนึ่ง
M0000000162_0072.wav,ฟูฟู ไป ดี ห้า
M0000000162_0073.wav,ฟูฟู เดิน ไป ดี ห้า
M0000000162_0074.wav,ฟูฟู ดี สาม กิน อี ห้า
M0000000162_0075.wav,เดิน ฟูฟู ดี สาม ไป อี ห้า
M0000000162_0076.wav,ฟูฟู อี แปด กิน เอฟ หก
M0000000162_0077.wav,เดิน ฟูฟู ดี สาม ไป เอฟ หก
M0000000162_0078.wav,ฟูฟู อี หก ไป จี เจ็ด
M0000000162_0079.wav,ฟูฟู อี หก เดิน ไป จี เจ็ด
M0000000162_0080.wav,ฟูฟู เอฟ เจ็ด ไป เอช แปด
M0000000162_0081.wav,ฟูฟู เอฟ เจ็ด เดิน ไป เอช แปด
M0000000162_0082.wav,ราชา  กิน เอ สี่
M0000000162_0083.wav,ราชา  เดิน ไป เอ สี่
M0000000162_0084.wav,ราชา  กิน บี สอง
M0000000162_0085.wav,ราชา  เดิน ไป บี สอง
M0000000162_0086.wav,ราชา  กิน ซี ห้า
M0000000162_0087.wav,ราชา  เดิน ไป ซี ห้า
M0000000162_0088.wav,เดิน ราชา  ไป ดี หนึ่ง
M0000000162_0089.wav,เดิน ราชา  ไป อี ห้า
M0000000162_0090.wav,เดิน ราชา  ไป เอฟ สาม
M0000000162_0091.wav,เอ หนึ่ง กิน ผ่าน
M0000000162_0092.wav,เอ สอง กิน ผ่าน
M0000000162_0093.wav,บี สาม กิน ผ่าน
M0000000162_0094.wav,บี สี่ กิน ผ่าน
M0000000162_0095.wav,ซี ห้า กิน ผ่าน
M0000000162_0096.wav,ซี หก กิน ผ่าน
M0000000162_0097.wav,ดี เจ็ด กิน ผ่าน
M0000000162_0098.wav,ดี แปด กิน ผ่าน
M0000000162_0099.wav,อี หก กิน ผ่าน
M0000000162_0100.wav,อี สอง กิน ผ่าน
M0000000162_0101.wav,เอฟ สาม กิน ผ่าน
M0000000162_0102.wav,เอฟ สี่ กิน ผ่าน
M0000000162_0103.wav,จี ห้า กิน ผ่าน
M0000000162_0104.wav,จี หก กิน ผ่าน
M0000000162_0105.wav,เอช หก กิน ผ่าน
M0000000162_0106.wav,เอช สี่ กิน ผ่าน
M0000000162_0107.wav,แต่งตั้ง เอ เจ็ด เป็น ก้อย
M0000000162_0108.wav,แต่งตั้ง บี เจ็ด เป็น ก้อย
M0000000162_0109.wav,แต่งตั้ง ซี เจ็ด เป็น ก้อย
M0000000162_0110.wav,แต่งตั้ง ดี เจ็ด เป็น ก้อย
M0000000162_0111.wav,แต่งตั้ง อี เจ็ด เป็น ก้อย
M0000000162_0112.wav,แต่งตั้ง เอฟ เจ็ด เป็น เณร
M0000000162_0113.wav,แต่งตั้ง จี เจ็ด เป็น เณร
M0000000162_0114.wav,แต่งตั้ง เอช สอง เป็น เณร
M0000000162_0115.wav,แต่งตั้ง เอ สอง เป็น ฟูฟู
M0000000162_0116.wav,แต่งตั้ง บี สอง เป็น ฟูฟู
M0000000162_0117.wav,แต่งตั้ง ซี สอง เป็น ฟูฟู
M0000000162_0118.wav,แต่งตั้ง ดี สอง เป็น เรือดำน้ำ
M0000000162_0119.wav,แต่งตั้ง อี สอง เป็น เรือดำน้ำ
M0000000162_0120.wav,แต่งตั้ง เอฟ สอง เป็น เรือดำน้ำ
M0000000162_0121.wav,แต่งตั้ง ซี สาม เป็น เรือดำน้ำ
M0000000163_0000.wav,โกวาจี
M0000000163_0001.wav,โกวาจี อยาก จะ ล้ม กระดาน
M0000000163_0002.wav,ธุลี กิน เอ สาม
M0000000163_0003.wav,ธุลี เดิน ไป เอ สาม
M0000000163_0004.wav,ธุลี ไป บี สอง
M0000000163_0005.wav,ธุลี เดิน ไป บี สอง
M0000000163_0006.wav,ธุลี ไป ซี สาม
M0000000163_0007.wav,ธุลี เดิน ไป ซี สาม
M0000000163_0008.wav,ธุลี ไป ดี สี่
M0000000163_0009.wav,เดิน ธุลี ไป ดี สี่
M0000000163_0010.wav,ธุลี อี ห้า เดิน อี เจ็ด
M0000000163_0011.wav,ธุลี อี ห้า เดิน ไป อี เจ็ด
M0000000163_0012.wav,ธุลี บี สาม ไป บี ห้า
M0000000163_0013.wav,ธุลี บี สาม เดิน ไป บี ห้า
M0000000163_0014.wav,ธุลี เอฟ หก ไป จี เจ็ด
M0000000163_0015.wav,ธุลี เอฟ หก เดิน ไป จี เจ็ด
M0000000163_0016.wav,ธุลี อี สี่ กิน เอฟ สาม
M0000000163_0017.wav,เดิน ธุลี อี สี่ ไป เอช หก
M0000000163_0018.wav,ก้อย กิน เอ สี่
M0000000163_0019.wav,เดิน ก้อย ไป เอ สี่
M0000000163_0020.wav,ก้อย กิน บี เจ็ด
M0000000163_0021.wav,เดิน ก้อย ไป บี เจ็ด
M0000000163_0022.wav,ก้อย ไป ซี ห้า
M0000000163_0023.wav,ก้อย เดิน ไป ซี ห้า
M0000000163_0024.wav,ก้อย ไป ดี สี่
M0000000163_0025.wav,ก้อย เดิน ไป ดี สี่
M0000000163_0026.wav,ก้อย เดิน อี ห้า
M0000000163_0027.wav,ก้อย เดิน ไป อี ห้า
M0000000163_0028.wav,ก้อย ไป เอฟ สอง
M0000000163_0029.wav,ก้อย เดิน ไป เอฟ สอง
M0000000163_0030.wav,ก้อย อี หก ไป จี แปด
M0000000163_0031.wav,ก้อย อี หก เดิน ไป จี แปด
M0000000163_0032.wav,ก้อย จี ห้า กิน เอช หก
M0000000163_0033.wav,เดิน ก้อย จี ห้า ไป เอช หก
M0000000163_0034.wav,เณร กิน เอ แปด
M0000000163_0035.wav,เณร เดิน ไป เอ แปด
M0000000163_0036.wav,เณร กิน บี สอง
M0000000163_0037.wav,เณร เดิน ไป บี สอง
M0000000163_0038.wav,เณร กิน ซี ห้า
M0000000163_0039.wav,เดิน เณร ไป ซี ห้า
M0000000163_0040.wav,เณร ไป ดี สาม
M0000000163_0041.wav,เดิน เณร ไป ดี สาม
M0000000163_0042.wav,เณร ไป อี หก
M0000000163_0043.wav,เณร เดิน ไป อี หก
M0000000163_0044.wav,เณร ไป เอฟ สี่
M0000000163_0045.wav,เดิน เณร ไป เอฟ สี่
M0000000163_0046.wav,เณร เอฟ หก ไป จี เจ็ด
M0000000163_0047.wav,เณร เอฟ หก เดิน ไป จี เจ็ด
M0000000163_0048.wav,เณร บี เจ็ด กิน เอช หนึ่ง
M0000000163_0049.wav,เดิน เณร บี เจ็ด ไป เอช หนึ่ง
M0000000163_0050.wav,เรือดำน้ำ กิน เอ สี่
M0000000163_0051.wav,เรือดำน้ำ เดิน ไป เอ สี่
M0000000163_0052.wav,เรือดำน้ำ กิน บี แปด
M0000000163_0053.wav,เรือดำน้ำ เดิน ไป บี แปด
M0000000163_0054.wav,เรือดำน้ำ ไป ซี สอง
M0000000163_0055.wav,เดิน เรือดำน้ำ ไป ซี สอง
M0000000163_0056.wav,เรือดำน้ำ ไป ดี สาม
M0000000163_0057.wav,เดิน เรือดำน้ำ ไป ดี สาม
M0000000163_0058.wav,เรือดำน้ำ อี สาม กิน อี ห้า
M0000000163_0059.wav,เรือดำน้ำ อี สาม เดิน ไป อี ห้า
M0000000163_0060.wav,เรือดำน้ำ เอฟ เจ็ด กิน เอฟ หนึ่ง
M0000000163_0061.wav,เรือดำน้ำ เอฟ เจ็ด เดิน ไป เอฟ หนึ่ง
M0000000163_0062.wav,เรือดำน้ำ เอ หก ไป จี หก
M0000000163_0063.wav,เดิน เรือดำน้ำ เอ หก ไป จี หก
M0000000163_0064.wav,เรือดำน้ำ บี เจ็ด ไป เอช เจ็ด
M0000000163_0065.wav,เดิน เรือดำน้ำ เอ หก ไป เอช เจ็ด
M0000000163_0066.wav,ฟูฟู กิน เอ สาม
M0000000163_0067.wav,เดิน ฟูฟู ไป เอ สาม
M0000000163_0068.wav,ฟูฟู กิน บี เจ็ด
M0000000163_0069.wav,เดิน ฟูฟู ไป บี เจ็ด
M0000000163_0070.wav,ฟูฟู ไป ซี หนึ่ง
M0000000163_0071.wav,ฟูฟู เดิน ไป ซี หนึ่ง
M0000000163_0072.wav,ฟูฟู ไป ดี ห้า
M0000000163_0073.wav,ฟูฟู เดิน ไป ดี ห้า
M0000000163_0074.wav,ฟูฟู ดี สาม กิน อี ห้า
M0000000163_0075.wav,เดิน ฟูฟู ดี สาม ไป อี ห้า
M0000000163_0076.wav,ฟูฟู อี แปด กิน เอฟ หก
M0000000163_0077.wav,เดิน ฟูฟู ดี สาม ไป เอฟ หก
M0000000163_0078.wav,ฟูฟู อี หก ไป จี เจ็ด
M0000000163_0079.wav,ฟูฟู อี หก เดิน ไป จี เจ็ด
M0000000163_0080.wav,ฟูฟู เอฟ เจ็ด ไป เอช แปด
M0000000163_0081.wav,ฟูฟู เอฟ เจ็ด เดิน ไป เอช แปด
M0000000163_0082.wav,ราชา  กิน เอ สี่
M0000000163_0083.wav,ราชา  เดิน ไป เอ สี่
M0000000163_0084.wav,ราชา  กิน บี สอง
M0000000163_0085.wav,ราชา  เดิน ไป บี สอง
M0000000163_0086.wav,ราชา  กิน ซี ห้า
M0000000163_0087.wav,ราชา  เดิน ไป ซี ห้า
M0000000163_0088.wav,เดิน ราชา  ไป ดี หนึ่ง
M0000000163_0089.wav,เดิน ราชา  ไป อี ห้า
M0000000163_0090.wav,เดิน ราชา  ไป เอฟ สาม
M0000000163_0091.wav,เอ หนึ่ง กิน ผ่าน
M0000000163_0092.wav,เอ สอง กิน ผ่าน
M0000000163_0093.wav,บี สาม กิน ผ่าน
M0000000163_0094.wav,บี สี่ กิน ผ่าน
M0000000163_0095.wav,ซี ห้า กิน ผ่าน
M0000000163_0096.wav,ซี หก กิน ผ่าน
M0000000163_0097.wav,ดี เจ็ด กิน ผ่าน
M0000000163_0098.wav,ดี แปด กิน ผ่าน
M0000000163_0099.wav,อี หก กิน ผ่าน
M0000000163_0100.wav,อี สอง กิน ผ่าน
M0000000163_0101.wav,เอฟ สาม กิน ผ่าน
M0000000163_0102.wav,เอฟ สี่ กิน ผ่าน
M0000000163_0103.wav,จี ห้า กิน ผ่าน
M0000000163_0104.wav,จี หก กิน ผ่าน
M0000000163_0105.wav,เอช หก กิน ผ่าน
M0000000163_0106.wav,เอช สี่ กิน ผ่าน
M0000000163_0107.wav,แต่งตั้ง เอ เจ็ด เป็น ก้อย
M0000000163_0108.wav,แต่งตั้ง บี เจ็ด เป็น ก้อย
M0000000163_0109.wav,แต่งตั้ง ซี เจ็ด เป็น ก้อย
M0000000163_0110.wav,แต่งตั้ง ดี เจ็ด เป็น ก้อย
M0000000163_0111.wav,แต่งตั้ง อี เจ็ด เป็น ก้อย
M0000000163_0112.wav,แต่งตั้ง เอฟ เจ็ด เป็น เณร
M0000000163_0113.wav,แต่งตั้ง จี เจ็ด เป็น เณร
M0000000163_0114.wav,แต่งตั้ง เอช สอง เป็น เณร
M0000000163_0115.wav,แต่งตั้ง เอ สอง เป็น ฟูฟู
M0000000163_0116.wav,แต่งตั้ง บี สอง เป็น ฟูฟู
M0000000163_0117.wav,แต่งตั้ง ซี สอง เป็น ฟูฟู
M0000000163_0118.wav,แต่งตั้ง ดี สอง เป็น เรือดำน้ำ
M0000000163_0119.wav,แต่งตั้ง อี สอง เป็น เรือดำน้ำ
M0000000163_0120.wav,แต่งตั้ง เอฟ สอง เป็น เรือดำน้ำ
M0000000163_0121.wav,แต่งตั้ง ซี สาม เป็น เรือดำน้ำ
